"stock","Region1Name","Region2Name","Region3Name","Region4Name","pst_agg"
"KLICKITAT R  30.0002","U_Columbia_R_fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"KLICKITAT_H","U_Columbia_R_fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"KLICKITAT_R_SP","U_Columbia_R_fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"L_DESCHUTES_R","U_Columbia_R_fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"L_WH_SAL_H_SF","U_Columbia_R_fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"MARION YAKAMA TRIB HAT","U_Columbia_R_fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"MARION_DRAIN_FA","U_Columbia_R_fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"NPT HATCHERY","U_Columbia_R_fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"PRIEST RAPIDS   (36)","U_Columbia_R_fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"PRIEST RAPIDS HATCHERY","U_Columbia_R_fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"PRIEST_RAPID_H","U_Columbia_R_fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"PRIEST_RAPIDS_H","U_Columbia_R_fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"RINGOLD SPRINGS HATCHERY","U_Columbia_R_fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"U_DESCHUTES_R","U_Columbia_R_fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"UMATILLA HATCHERY","U_Columbia_R_fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"UMATILLA R","U_Columbia_R_fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"UMATILLA_H","U_Columbia_R_fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"UMATILLA_H_FA","U_Columbia_R_fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"WARM SPRINGS R","U_Columbia_R_fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"WASHINGTON BRIGHTS","U_Columbia_R_fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"YAKIMA R-LOW 37.0002","U_Columbia_R_fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"YAKIMA R-UPR 39.0002","U_Columbia_R_fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"CARLTON ACCLIMATION POND","U_Columbia_R_su","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"CHELAN FALLS EASTBANK OF","U_Columbia_R_su","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"CHELAN FALLS HATCHERY","U_Columbia_R_su","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"CHIEF JOSEPH HATCHERY","U_Columbia_R_su","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"DRYDEN POND","U_Columbia_R_su","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"LEAVENWORTH HATCHERY","U_Columbia_R_su","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"METHOW & OKANOGAN","U_Columbia_R_su","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"METHOW R     48.0002","U_Columbia_R_su","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"METHOW_R","U_Columbia_R_su","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"OKANAGAN","U_Columbia_R_su","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"OKANAGAN_RIVER","U_Columbia_R_su","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"OKANOGAN R   49.0019","U_Columbia_R_su","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"OSOYOOS_LAKE","U_Columbia_R_su","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"SILMILKAMEEN_S","U_Columbia_R_su","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"SIMILKAMEEN","U_Columbia_R_su","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"SIMILKAMEEN HATCHERY","U_Columbia_R_su","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"SIMILKAMEEN R 490325","U_Columbia_R_su","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"WELLS DAM       (47)","U_Columbia_R_su","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"WELLS HATCHERY","U_Columbia_R_su","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"WELLS_H","U_Columbia_R_su","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"WENATCHEE R  45.0030","U_Columbia_R_su","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"WENATCHEE_H_SP","U_Columbia_R_su","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"WENATCHEE_R_SF","U_Columbia_R_su","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"WENATCHEE_R_SP","U_Columbia_R_su","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"WENATCHEE_RIVER","U_Columbia_R_su","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"WENATCHEE_SU","U_Columbia_R_su","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"CHIWAWA_RIVER_SPRING","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"CHIWAWA_SP","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"COLUMBIA R -MID","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"COLUMBIA R UPRIVER S","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"ENTIAT NFH","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"ENTIAT_H","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"ENTIAT_SP","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"GRANITE_CR","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"JOHN_DAY_N","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"JOHN_DAY_R","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"JOHNDAY_R","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"L_WH_SAL_H_SP","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"LITTLENACHES_SP","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"METHOW_R_SP","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"MF_JOHNDAY_R","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"NACHES_RIVER","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"NACHES_SP","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"NF_JOHNDAY_R","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"SERPENTINE","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"SERPENTINE_RIVER","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"SHITIKE_H","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"TWISP_R_SP","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"U_YAKIMA_H","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"CLEARWATERRFA","Snake_R_fa","Snake Fall","Snake","ColR","CR-upper_su/fa"
"IRRIGON HATCHERY","Snake_R_fa","Snake Fall","Snake","ColR","CR-upper_su/fa"
"LYON'S_FERRY","Snake_R_fa","Snake Fall","Snake","ColR","CR-upper_su/fa"
"LYON'S_FERRY_F","Snake_R_fa","Snake Fall","Snake","ColR","CR-upper_su/fa"
"LYONS FERRY HATCHERY","Snake_R_fa","Snake Fall","Snake","ColR","CR-upper_su/fa"
"LYONS_FERRY_H","Snake_R_fa","Snake Fall","Snake","ColR","CR-upper_su/fa"
"NEZ_PERCET_H","Snake_R_fa","Snake Fall","Snake","ColR","CR-upper_su/fa"
"S-SALMON R/JNST","Snake_R_fa","Snake Fall","Snake","ColR","CR-upper_su/fa"
"SALMON_R_F","Snake_R_fa","Snake Fall","Snake","ColR","CR-upper_su/fa"
"SNAKE R FALL","Snake_R_fa","Snake Fall","Snake","ColR","CR-upper_su/fa"
"WENAHA_R","Snake_R_fa","Snake Fall","Snake","ColR","CR-upper_su/fa"
"WENAHA_RIVER","Snake_R_fa","Snake Fall","Snake","ColR","CR-upper_su/fa"
"BEAR_VALLEY_CR","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"CAMAS_CR","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"CAPEHORN_CR","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"CATHERINE_CR","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"CHAMBERLAIN_CR","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"CROOKED_FK_CR","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"F SNAKE R","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"FRENCHMAN-SP","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"IMNAHA","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"IMNAHA R AND TRIBS","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"IMNAHA_R","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"JOHNSON_CR","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"JOHNSON_H","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"LOCHSA_R","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"LOLO_CR","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"LOOKINGGLASS CR","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"LOOKINGGLASS_H","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"LOSTINE R ENDEMIC","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"MINAM_CREEK","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"MINAM_R","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"NEWSOME_CR","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"OXBOW HATCHERY","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"PAH CH-2","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"PAHSIMEROI_R","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"RAPID_R_H","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"RAPID_RIVER","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"RED_R","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"S FK SALMON","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"SALMON R","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"SALMON R WILD","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"SAWTOOTH_H","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"SECECH","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"SECESH_R","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"SNAKE R","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"SNAKE R-LOWR 33.0002","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"SNAKE R. X","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"TUCANNON R   35.0009","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"TUCANNON R CAPTIVE","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"TUCANNON_H","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"TUCANNON_R","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"WALLOWA R","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"YAQUINA B SALMON RAN","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"BLANCHARD","Alsek","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"CHRISTINA","Alsek","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KLUKSHU","Alsek","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KUDWAT_CR","Alsek","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"TAKHANNE","Alsek","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"CHUCKWALLA","Central_Coast","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"RIVERS INLET SEAPEN","Central_Coast","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"NIMPKISH","ECVI","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"NIMPKISH_RIVER","ECVI","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"S-NIMPKISH R","ECVI","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"S-NIMPKISH/WOSS R","ECVI","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"CRANBERRY","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"DAMDOCHAX","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"ISHKHEENICKH","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KINCOLITH","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KITEEN","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KITEEN_RIVER","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KWINAGEESE","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KWINAGEESE_RIVER","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KWINAMASS","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"MEZIADIN","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"OWEGEE","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SEASKINNISH","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SEASKINNISH_CREEK","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SNOWBANK","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"TEIGEN","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"TSEAX","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"ASHLU_CREEK","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"ATNARKO","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"ATNARKO_RIVER","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"ATNARKO_RIVER_UPPER","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"BEAR","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"BEAR_RIVER","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"CHRISTINA_CREEK","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"CHUCKWALLA_RIVER","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"CRANBERRY_RIVER","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"DAMDOCHAX_CREEK","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"DEAN","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"DEAN_RIVER-LOWER","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"DEAN_RIVER-UPPER","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"DOCEE","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"FIDDLER_CREEK","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"HIRSCH","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"HIRSCH_CREEK","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"HOMATHKO_RIVER","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"ISHKHEENICKH_RIVER","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KASIKS_R","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KASIKS_RIVER","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KATEEN","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KATEEN_RIVER","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KILBELLA","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KILBELLA_RIVER","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KILDALA","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KILDALA_RIVER","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KITIMAT","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KITIMAT_RIVER","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KITLOPE","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KITLOPE_RIVER","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KLUAYAZ_CREEK","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"LOWATNARKO","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"LOWATNARKO(11)","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"MEZIADIN_RIVER","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"NEECHANZ_RIVER","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"NEECHANZE","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"NUSATSUM","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"NUSATSUM_RIVER","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"OWEEGEE_CREEK","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"S-ATNARKO R LOW","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"S-ATNARKO R UP","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"S-KILBELLA R","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SALLOOMT_RIVER","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SALOOMPT","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SNOOTLI CREEK H","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SNOWBANK_CREEK","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"TAKIA","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"TAKIA_RIVER","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"THOMAS_CREEK","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"TSEAX_SLOUGH","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"U_ATNARKO","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"U_DEAN","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"WANNOCK_R","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"WANNOCK_RIVER","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"ZYMAGOTITZ_RIVER","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"YAKOUN","QCI","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"BULKLEY_EARLY","Skeena_Bulkley","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"MORICE_R","Skeena_Bulkley","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"MORICE_RIVER","Skeena_Bulkley","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"S-BULKLEY R UP","Skeena_Bulkley","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"S-KITSUM ABV CANYON","Skeena_Bulkley","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"S-KITSUM BEL CANYON","Skeena_Bulkley","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"S-MORICE R","Skeena_Bulkley","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SUSKWA","Skeena_Bulkley","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"ECSTALL","Skeena_Lower","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"EXCHAMSIKS","Skeena_Lower","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"EXCHAMSIKS_RIVER","Skeena_Lower","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"EXSTEW_R","Skeena_Lower","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"EXSTEW_RIVER","Skeena_Lower","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"FIDDLER_CR","Skeena_Lower","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"GITNADOIX","Skeena_Lower","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"GITNADOIX_RIVER","Skeena_Lower","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KHYEX_R","Skeena_Lower","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"L_KALUM","Skeena_Lower","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"THOMAS_CR","Skeena_Lower","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"BABINE","Skeena_Mid","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"BABINE_RIVER-SECTIONS_1_TO_3","Skeena_Mid","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KISPIOX","Skeena_Mid","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KISPIOX_RIVER","Skeena_Mid","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KITSUMKALUM_R","Skeena_Mid","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KITSUMKALUM_RIVER-LOWER","Skeena_Mid","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KITWANGA","Skeena_Mid","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KITWANGA_RIVER","Skeena_Mid","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"NANGEESE_R","Skeena_Mid","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SHEGUNIA_R","Skeena_Mid","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SHEGUNIA_RIVER","Skeena_Mid","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SWEETIN","Skeena_Mid","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SWEETIN_RIVER","Skeena_Mid","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"ZYMOGOTITZ_R","Skeena_Mid","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KITSEGUECLA_R","Skeena_Upper","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KLUATANTAN","Skeena_Upper","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KLUAYAZ_CR","Skeena_Upper","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KULDO_C","Skeena_Upper","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KULDO_CREEK","Skeena_Upper","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"OTSI_CR","Skeena_Upper","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"OTSI_CREEK","Skeena_Upper","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SICINTINE_R","Skeena_Upper","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SLAMGEESH","Skeena_Upper","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SLAMGEESH_RIVER","Skeena_Upper","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SQUINGULA_R","Skeena_Upper","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SQUINGULA_RIVER","Skeena_Upper","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SUSTUT","Skeena_Upper","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"ANDREW_CR","Stikine","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"ANDREW_CRYH","Stikine","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"ANDREW_MEDH","Stikine","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"CRAIG","Stikine","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"CRAIG_RIVER","Stikine","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"DWORSHAK_H","Stikine","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"JOHNNY_TASHOOT","Stikine","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"L_TAHLTAN_R","Stikine","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"LITTLE_TAHLTAN","Stikine","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SHAKES_CR","Stikine","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"TAHLTAN_R","Stikine","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"TUYA_R","Stikine","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"VERRETT","Stikine","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"DUDIDONTU","Taku","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"DUDIDONTU_RIVER","Taku","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"HACKETT_R","Taku","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KOWATUA","Taku","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"LITTLE_TATSAM","Taku","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"NAHLIN","Taku","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"NAKINA","Taku","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"NAKINA_R","Taku","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"TATSAMENIE","Taku","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"TSETA","Taku","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"YETH_CR","Taku","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"AVACHA","Russia","Russia","Russia","Russia","Russia"
"BOLSHAYA_RIVER","Russia","Russia","Russia","Russia","Russia"
